country_code,postal_code_clean,city_raw,city_normalized,city_normalization_confidence,city_normalization_method,city_normalization_note,admin_region,admin_district,latitude,longitude,geonames_places_count,geonames_place_names
CZ,56902,Dlouhá,Dlouhá,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.642033,16.5188,3,Dlouhá | Březová nad Svitavou | Zářečí
CZ,56903,Rozhraní,Rozhraní,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6363,16.5039,1,Rozhraní
CZ,56904,Rudná,Rudná,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.621609,16.516509,11,Rudná | Půlpecen | Želívsko | Moravská Chrastová | Horákova Lhota | Študlov | Lavičné | Brněnec | Chrastavec | Bohuňov | Chrastová Lhota
CZ,56905,Bělá nad Svitavou,Bělá nad Svitavou,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.64,16.4857,1,Bělá nad Svitavou
CZ,56906,Vítějeves,Vítějeves,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6157,16.4654,1,Vítějeves
CZ,56907,Radiměř,Radiměř,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6985,16.4407,1,Radiměř
CZ,56911,Koclířov,Koclířov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.7663,16.5398,1,Koclířov
CZ,56912,Opatov,Opatov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.825,16.5046,1,Opatov
CZ,56914,Vendolí,Vendolí,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.7398,16.4133,1,Vendolí
CZ,56921,Boršov,Boršov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.7449,16.6235,1,Boršov
CZ,56922,Křenov,Křenov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6797,16.6288,1,Křenov
CZ,56923,Březina,Březina,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.651,16.6145,1,Březina
CZ,56924,Kunčina,Kunčina,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.79665,16.6062,2,Kunčina | Nová Ves
CZ,56932,Staré Město,Staré Město,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.794,16.6749,1,Staré Město
CZ,56933,Třebařov,Třebařov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8297,16.7025,1,Třebařov
CZ,56934,Rychnov na Moravě,Rychnov na Moravě,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.834,16.6395,1,Rychnov na Moravě
CZ,56935,Mladějov na Moravě,Mladějov na Moravě,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8259,16.5999,1,Mladějov na Moravě
CZ,56941,Městečko Trnávka,Městečko Trnávka,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.70335,16.7628,2,Městečko Trnávka | Nová Roveň
CZ,56942,Chornice,Chornice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6674,16.7426,1,Chornice
CZ,56943,Zálesí,Zálesí,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.657058,16.709679,19,Zálesí | Jevíčko | Vysoká | Bezděčí u Trnávky | Slatina | Vrážné | Biskupice | Zadní Arnoštov | Lázy | Nový Dvůr | Šnekov | Březinka | Dlouhá Loučka | Smolná | Víska u Jevíčka | Hartinkov | Janůvky | Bělá u Jevíčka | Březinky
CZ,56944,Jaroměřice,Jaroměřice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6256,16.7518,1,Jaroměřice
CZ,56951,Morašice,Morašice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8677,16.2336,1,Morašice
CZ,56953,Cerekvice nad Loučnou,Cerekvice nad Loučnou,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8989,16.2152,1,Cerekvice nad Loučnou
CZ,56955,Janov,Janov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8408,16.3852,1,Janov
CZ,56956,Čistá,Čistá,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8272,16.3287,1,Čistá
CZ,56957,Trstěnice,Trstěnice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.7941,16.3487,1,Trstěnice
CZ,56961,Dolní Újezd,Dolní Újezd,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8256,16.2546,1,Dolní Újezd
CZ,56962,Sebranice,Sebranice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.7714,16.2492,1,Sebranice
CZ,56963,Lubná,Lubná,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.7741,16.2237,1,Lubná
CZ,56965,Budislav,Budislav,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8014,16.1746,1,Budislav
CZ,56966,Jarošov,Jarošov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8248,16.1634,1,Jarošov
CZ,56967,Osík,Osík,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.8435,16.2847,1,Osík
CZ,56971,Pomezí,Pomezí,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.7103,16.3173,1,Pomezí
CZ,56972,Rohozná,Rohozná,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6536,16.4079,1,Rohozná
CZ,56973,Svojanov,Svojanov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6246,16.4102,1,Svojanov
CZ,56974,Trpín,Trpín,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.5952,16.4016,1,Trpín
CZ,56982,Františky,Františky,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Chrudim,49.75072,16.11994,5,Františky | Čachnov | Borová | Oldřiš | Pustá Kamenice
CZ,56983,Ruda,Ruda,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Chrudim,49.7428,16.0782,1,Ruda
CZ,56991,Jedlová,Jedlová,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.661,16.3061,1,Jedlová
CZ,56992,Studenec,Studenec,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.6357,16.39383,10,Studenec | Hlásnice | Bystré | Manova Lhota | Hamry | Hartmanice | Dolní Lhota | Starý Svojanov | Nedvězí | Hutě
CZ,56993,Korouhev,Korouhev,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Pardubický kraj,Svitavy,49.6713,16.2458,1,Korouhev
CZ,56994,Mrhov,Mrhov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Žďár nad Sázavou,49.59705,16.12765,2,Mrhov | Telecí
CZ,57001,Poříčí u Litomyšle,Poříčí u Litomyšle,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.85707,16.26408,40,Poříčí u Litomyšle | Strakov | Chmelík | Chotěnov | Nová Sídla | Bohuňovice | Horní Újezd | Višňáry | Nová Ves u Jarošova | Záhradí | Tržek | Benátky | Sedliště | Lažany | Řikovice | Kornice | Mladočov | Suchá Lhota | Jiříkov | Zrnětín
CZ,57101,Sušice,Sušice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.746462,16.719431,29,Sušice | Petrůvka | Pěčíkov | Unerázka | Petrušov | Plechtinec | Stará Roveň | Přední Arnoštov | Svojanov | Borušov | Malíkov | Udánky | Žipotín | Pacov | Gruna | Hřebeč | Bohdalov | Moravská Třebová-Město | Mezihoří | Moravská Třebová (Předměstí)
CZ,57201,Lezník,Lezník,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Pardubický kraj,Svitavy,49.716853,16.26844,15,Lezník | Polička-Město | Střítež | Květná | Pustá Rybná | Horní Předměstí | Stašov | Modřec | Vysoký Les | Kamenec u Poličky | Sádek | Březiny | Lačnov | Široký Důl | Dolní Předměstí
CZ,58001,Údolí,Údolí,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.610408,15.553244,52,Údolí | Zálesí | Kvasetice | Jedouchov | Termesivy | Rozňák | Leština | Veselý Žďár | Kněžská | Poděbaby | Klanečná | Jahodov | Babice | Vadín | Čekánov | Šmolovy | Mozerov | Kojetín | Chlístov | Svatý Kříž
CZ,58221,Pohled,Pohled,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6036,15.6481,1,Pohled
CZ,58222,Ronov nad Sázavou,Ronov nad Sázavou,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.594065,15.715012,17,Ronov nad Sázavou | Macourov | Dolní Jablonná | Utín | Žižkovo Pole | Poříčí | Železné Horky | Simtany | Hřiště | Olešenka | Modlíkov | Přibyslav | Krátká Ves | Dlouhá Ves | Dobrá | Česká Jablonná | Stříbrné Hory
CZ,58223,Havlíčkova Borová,Havlíčkova Borová,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6358,15.7816,1,Havlíčkova Borová
CZ,58224,Oudoleň,Oudoleň,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6593,15.7556,1,Oudoleň
CZ,58231,Okrouhlice,Okrouhlice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6299,15.4908,1,Okrouhlice
CZ,58232,Vilémovec,Vilémovec,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.61695,15.4181,2,Vilémovec | Lipnice nad Sázavou
CZ,58233,Dolní Město,Dolní Město,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6277,15.3823,1,Dolní Město
CZ,58234,Krásná Hora,Krásná Hora,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6027,15.4703,1,Krásná Hora
CZ,58235,Lučice,Lučice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6623,15.4967,1,Lučice
CZ,58241,Skuhrov,Skuhrov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6847,15.5321,1,Skuhrov
CZ,58242,Kámen,Kámen,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.7126,15.5199,1,Kámen
CZ,58243,Tis,Tis,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.705,15.4932,1,Tis
CZ,58244,Sázavka,Sázavka,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.7341,15.4113,1,Sázavka
CZ,58245,Uhelná Příbram,Uhelná Příbram,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.768,15.5856,1,Uhelná Příbram
CZ,58251,Šlapanov,Šlapanov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.5424,15.6577,1,Šlapanov
CZ,58252,Věžnice,Věžnice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6689,15.5473,1,Věžnice
CZ,58253,Úhořilka,Úhořilka,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.520393,15.549543,14,Úhořilka | Štoky | Studénka | Skřivánek | Kochánov | Petrovice | Pozovice | Dobrohostov | Smilov | Kosovy | Chválkov | Skorkov | Okrouhlička | Chyška
CZ,58254,Úsobí,Úsobí,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.5142,15.5025,1,Úsobí
CZ,58255,Koječín,Koječín,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.53331,15.44688,10,Koječín | Pavlov u Herálce | Kamenice | Zdislavice | Mikulášov | Herálec | Slavníč | Dubí | Radňov | Boňkov
CZ,58256,Věž,Věž,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.5639,15.4591,1,Věž
CZ,58257,Lípa,Lípa,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.5542,15.5447,1,Lípa
CZ,58261,Česká Bělá,Česká Bělá,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6429,15.691,1,Česká Bělá
CZ,58262,Sobíňov,Sobíňov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6996,15.7662,1,Sobíňov
CZ,58263,Údavy,Údavy,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.697775,15.817708,12,Údavy | Ždírec nad Doubravou | Hluboká | Stružinec | Kohoutov | Staré Ransko | Dlouhý | Slavětín | Benátky | Rovný | Peršíkov | Nové Ransko
CZ,58264,Hudeč,Hudeč,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.70058,15.6924,5,Hudeč | Podmoklany | Horní Studenec | Branišov | Nový Studenec
CZ,58265,Kocourov,Kocourov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.725133,15.731567,3,Kocourov | Zálesí | Slavíkov
CZ,58266,Krucemburk,Krucemburk,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6884,15.8521,1,Krucemburk
CZ,58271,Dolní Krupá,Dolní Krupá,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6606,15.603,1,Dolní Krupá
CZ,58272,Rozsochatec,Rozsochatec,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6725,15.6338,1,Rozsochatec
CZ,58273,Nová Ves u Chotěboře,Nová Ves u Chotěboře,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.7381,15.658,1,Nová Ves u Chotěboře
CZ,58274,Jeřišno,Jeřišno,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.7901,15.6422,2,Jeřišno | Heřmaň
CZ,58276,Maleč,Maleč,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.772,15.6768,1,Maleč
CZ,58277,Libice nad Doubravou,Libice nad Doubravou,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.7407,15.70395,2,Libice nad Doubravou | Libická Lhotka
CZ,58281,Habry,Habry,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.756,15.4849,1,Habry
CZ,58282,Skryje,Skryje,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.792932,15.516671,38,Skryje | Kobylí Hlava | Jiříkov | Pukšice | Jakubovice | Chrastice | Spytice | Přísečno | Miřátky | Bučovice | Vrtěšice | Frýdnava | Hostačov | Zvěstovice | Borek | Podmoky | Ždánice | Leškovice | Lubno | Proseč
CZ,58283,Vilémov,Vilémov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.6495,15.53455,2,Vilémov | Klášter
CZ,58286,Leština u Světlé,Leština u Světlé,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.7881,15.5103,1,Leština u Světlé
CZ,58287,Číhošť,Číhošť,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.7418,15.3351,1,Číhošť
CZ,58291,Broumova Lhota,Broumova Lhota,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.677871,15.406338,34,Broumova Lhota | Benetice | Smrčná | Vítonín | Josefodol | Příseka | Smrčensko | Ovesná Lhota | Kunemil | Horní Pohleď | Leštinka | Meziklasí | Světlá nad Sázavou | Opatovice | Mrzkovice | Kněž | Lipnička | Dolní Dlužiny | Zboží | Nová Ves u Světlé
CZ,58292,Kamenná Lhota,Kamenná Lhota,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6438,15.2752,1,Kamenná Lhota
CZ,58293,Kožlí,Kožlí,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6703,15.2532,1,Kožlí
CZ,58294,Hněvkovice,Hněvkovice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Havlíčkův Brod,49.6832,15.1996,1,Hněvkovice
CZ,58301,Horní Sokolovec,Horní Sokolovec,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.742817,15.689461,54,Horní Sokolovec | Sloupno | Vepříkov | Modletín | Štikov | Blatnice | Nehodovka | Horní Lhotka | Jilem | Víska | Rankov | Chotěboř | Lhůta | Kladruby | Klokočov | Jitkov | Barovice | Dolní Lhotka | Klouzovy | Nejepín
CZ,58401,Velká Paseka,Velká Paseka,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Havlíčkův Brod,49.700681,15.290819,54,Velká Paseka | Hroznětín | Nová Ves u Dolních Kralovic | Hamry | Dobrnice | Ledeč nad Sázavou | Souboř | Zahájí | Budeč | Trpišovice | Vilémovice | Prosíčka | Remuta | Dobrá Voda Lipnická | Dobrovítova Lhota | Vrbice | Vrbka | Dobrá Voda | Habrovčice | Jedlá
CZ,58601,Měšín,Měšín,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.395425,15.585106,16,Měšín | Staré Hory | Hruškové Dvory | Čížov | Hosov | Sasov | Vysoká | Zborná | Pávov | Kosov | Pístov | Hybrálec | Heroltice | Popice | Jihlava | Rančířov
CZ,58602,Červený Kříž,Červený Kříž,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.4644,15.6007,2,Červený Kříž | Antonínův Důl
CZ,58603,Malý Beranov,Malý Beranov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.3965,15.6377,1,Malý Beranov
CZ,58605,Horní Kosov,Horní Kosov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.401,15.5579,1,Horní Kosov
CZ,58801,Smrčná,Smrčná,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.4714,15.5379,1,Smrčná
CZ,58805,Hubenov,Hubenov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.406456,15.428378,9,Hubenov | Jedlov | Boršov | Hojkov | Dušejov | Milíčov | Opatov | Dudín | Mirošov
CZ,58811,Střítež,Střítež,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.4565,15.628,1,Střítež
CZ,58812,Dobronín,Dobronín,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.4783,15.6499,1,Dobronín
CZ,58813,Janovice,Janovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.4876,15.7233,11,Janovice | Věžnička | Brzkov | Skrýšov | Ždírec | Dobroutov | Záborná | Nové Dvory | Polná | Hrbov | Kamenná
CZ,58821,Vysoké Studnice,Vysoké Studnice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.4009,15.67695,6,Vysoké Studnice | Henčov | Kozlov | Velký Beranov | Bradlo | Jeclov
CZ,58822,Předboř,Předboř,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.35932,15.71381,10,Předboř | Kamenička | Otín | Luka nad Jihlavou | Střížov | Komárovice | Přímělkov | Bítovčice | Svatoslav | Vržanov
CZ,58823,Kamenice,Kamenice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.3666,15.7802,1,Kamenice
CZ,58824,Řehořov,Řehořov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.3982,15.7881,1,Řehořov
CZ,58825,Jersín,Jersín,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.4213,15.8307,1,Jersín
CZ,58826,Zhoř,Zhoř,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.4426,15.7713,1,Zhoř
CZ,58827,Nadějov,Nadějov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.418875,15.739925,8,Nadějov | Arnolec | Rybné | Věžnice | Lipina | Stáj | Meziříčko | Jamné
CZ,58831,Petrovice,Petrovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.372,15.6587,2,Petrovice | Puklice
CZ,58832,Příseka,Příseka,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.3251,15.676838,8,Příseka | Studénky | Jestřebí | Dolní Smrčné | Panská Lhota | Brtnice | Malé | Uhřínovice
CZ,58833,Suchá,Suchá,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.291764,15.583873,11,Suchá | Rosice | Otín | Beranovec | Cerekvička | Pavlov | Sokolíčko | Loučky | Prostředkovice | Stonařov | Hladov
CZ,58834,Dlouhá Brtnice,Dlouhá Brtnice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.2361,15.6042,1,Dlouhá Brtnice
CZ,58835,Vílanec,Vílanec,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.3345,15.5768,1,Vílanec
CZ,58841,Plandry,Plandry,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.424488,15.499412,8,Plandry | Jiřín | Hlávkov | Rantířov | Bílý Kámen | Rounek | Ježená | Vyskytná nad Jihlavou
CZ,58842,Branišov,Branišov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.470925,15.445275,8,Branišov | Větrný Jeníkov | Zbilidy | Velešov | Šimanov | Kalhov | Ústí | Zbinohy
CZ,58844,Rohozná,Rohozná,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.3502,15.3992,1,Rohozná
CZ,58845,Dolní Cerekev,Dolní Cerekev,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.3445,15.4565,1,Dolní Cerekev
CZ,58851,Nová Ves,Nová Ves,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.298336,15.381121,14,Nová Ves | Dvorce | Lovětín | Švábov | Rácov | Bezděčín | Batelov | Jihlávka | Nový Svět | Býkovec | Kaliště | Spělov | Klatovec | Cejle
CZ,58852,Horní Dubenky,Horní Dubenky,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.2596,15.317,1,Horní Dubenky
CZ,58854,Mrákotín,Mrákotín,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.1895,15.3761,1,Mrákotín
CZ,58856,Volevčice,Volevčice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.176463,15.475356,43,Volevčice | Částkovice | Markvartice | Zdeňkov | Bohusoudov | Řídelov | Strachoňovice | Bohuslavice | Slaviboř | Knínice | Černíč | Myslůvka | Vanůvek | Řásná | Doupě | Zvolenovice | Zadní Vydří | Praskolesy | Krahulčí | Radkov
CZ,58861,Hutě,Hutě,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.34305,15.5242,2,Hutě | Kostelec
CZ,58862,Sedlejov,Sedlejov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Kraj Vysočina,Jihlava,49.206522,15.508333,9,Sedlejov | Žatec | Ořechov | Urbanov | Nevcehle | Dyjička | Dolní Dvorce | Mysliboř | Stranná
CZ,58864,Krasonice,Krasonice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.115,15.616,1,Krasonice
CZ,58865,Nová Říše,Nová Říše,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.1394,15.5636,1,Nová Říše
CZ,58866,Rozseč,Rozseč,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.1559,15.6166,1,Rozseč
CZ,58867,Stará Říše,Stará Říše,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Kraj Vysočina,Jihlava,49.1796,15.5948,1,Stará Říše
